Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S1247099978,mlb,8/8/17,$10K Tue MLB Stolen Base (Single Entry),$35k,201,,396,5882,Tournament,2,5,https://www.fanduel.com/entry/BKCXJTDMA
S1247099967,mlb,8/8/17,$11K Tue MLB Bunt (Single Entry) ,$35k,201,,661,12941,Tournament,1,4,https://www.fanduel.com/entry/BOYATUGSQ
S1247099847,mlb,8/8/17,$1K Toughest Ticket Contest presented by Ford,$35k,201,,1391,32173,Tournament,0,0,https://www.fanduel.com/entry/ENYCYEUXG
S1246792812,mlb,8/7/17,$10K Mon MLB Sac Fly (3 Entries Max),$35k,101.4,,8588,11764,Tournament,1,0,https://www.fanduel.com/entry/DAXECSOIR
S1246792815,mlb,8/7/17,$10K Mon MLB Sac Fly (3 Entries Max),$35k,101.8,,8492,11764,Tournament,1,0,https://www.fanduel.com/entry/DAJGQBCKV
S1246792817,mlb,8/7/17,$10K Mon MLB Sac Fly (3 Entries Max),$35k,128.9,,4295,11764,Tournament,1,0,https://www.fanduel.com/entry/CZVJDJQMZ
S1246792800,mlb,8/7/17,$10K Mon MLB Stolen Base (Single Entry),$35k,120.5,,2842,5882,Tournament,2,0,https://www.fanduel.com/entry/BCCIVFMCN
S1246792792,mlb,8/7/17,$11K Mon MLB Bunt (Single Entry) ,$35k,120.5,,6215,12941,Tournament,1,0,https://www.fanduel.com/entry/BPLXZZYAR
S1246792769,mlb,8/7/17,$1K Toughest Ticket Contest presented by Ford,$35k,120.5,,15230,34551,Tournament,0,0,https://www.fanduel.com/entry/AZYSWNQLD
S1246711237,mlb,8/6/17,$4K Sun MLB Stolen Base (Single Entry_ Afternoon),$35k,41.4,,2269,2277,Tournament,2,0,https://www.fanduel.com/entry/DHVXUEZAG
S1246572652,mlb,8/6/17,$6K Sun MLB Stolen Base (Single Entry),$35k,166.6,,1184,3529,Tournament,2,0,https://www.fanduel.com/entry/BRBQYXXAA
S1246572642,mlb,8/6/17,$10K Sun MLB Sac Fly (3 Entries Max),$35k,158.2,,4321,11764,Tournament,1,0,https://www.fanduel.com/entry/ALNJFLOVS
S1246572643,mlb,8/6/17,$10K Sun MLB Sac Fly (3 Entries Max),$35k,164,,3651,11764,Tournament,1,0,https://www.fanduel.com/entry/AKZLSUCXW
S1246572645,mlb,8/6/17,$10K Sun MLB Sac Fly (3 Entries Max),$35k,161.6,,3928,11764,Tournament,1,0,https://www.fanduel.com/entry/AGEIISZRG
S1246572622,mlb,8/6/17,$1K Toughest Ticket Contest presented by Ford,$35k,166.6,,6043,24333,Tournament,0,0,https://www.fanduel.com/entry/AGEIILNUA
S1246572585,mlb,8/6/17,$8K Sun MLB Bunt (Single Entry),$35k,166.6,,2840,9411,Tournament,1,0,https://www.fanduel.com/entry/DIJVLEHIY
S1246187597,nfl,8/10/17,$500 Thu NFL Preseason Spike (Single Entry),$60k,63.1,,6,117,Tournament,5,20,https://www.fanduel.com/entry/ERRLLAYNQ
S1246179532,mlb,8/5/17,$8K Sat MLB Stolen Base (Single Entry),$35k,93,,3512,4705,Tournament,2,0,https://www.fanduel.com/entry/BHZHRJJLY
S1246179516,mlb,8/5/17,$10K Sat MLB Bunt (Single Entry),$35k,93,,8609,11764,Tournament,1,0,https://www.fanduel.com/entry/BOKDNOPKS
S1246179494,mlb,8/5/17,$10K Sat MLB Sac Fly (3 Entries Max),$35k,131.6,,2544,11764,Tournament,1,0,https://www.fanduel.com/entry/BSDLYGUVQ
S1246179495,mlb,8/5/17,$10K Sat MLB Sac Fly (3 Entries Max),$35k,112.6,,5360,11764,Tournament,1,0,https://www.fanduel.com/entry/BRPOLPIXU
S1246179497,mlb,8/5/17,$10K Sat MLB Sac Fly (3 Entries Max),$35k,172.7,,171,11764,Tournament,1,5,https://www.fanduel.com/entry/BRBQYXWZY
S1246179462,mlb,8/5/17,$1K Toughest Ticket Contest presented by Ford,$35k,93,,18564,27660,Tournament,0,0,https://www.fanduel.com/entry/BWYPIHYCG
S1246179026,mlb,8/5/17,$10K Sat MLB Stolen Base (Single Entry_ Early Only),$35k,173.4,,281,5882,Tournament,2,6,https://www.fanduel.com/entry/ETHEBYCMC
S1246077779,mlb,8/4/17,100-Player Contest ($5 - Top 12 Win),$35k,100.8,,75,100,Tournament,5,0,https://www.fanduel.com/entry/CPDHGJGNK
S1245938788,mlb,8/4/17,Day slate on a Friday is rare,$35k,80.2,,1,3,3 player league,5,13.5,https://www.fanduel.com/entry/CJUGOJSPI
S1245848538,mlb,8/4/17,$10K Fri MLB Stolen Base (Single Entry),$35k,100.8,,4309,5882,Tournament,2,0,https://www.fanduel.com/entry/EQPQRWJKX
S1245848521,mlb,8/4/17,$10K Fri MLB Sac Fly (3 Entries Max),$35k,116.1,,6137,11764,Tournament,1,0,https://www.fanduel.com/entry/BETWQXFWX
S1245848522,mlb,8/4/17,$10K Fri MLB Sac Fly (3 Entries Max),$35k,99.5,,8375,11764,Tournament,1,0,https://www.fanduel.com/entry/BEFZEFTZB
S1245848524,mlb,8/4/17,$10K Fri MLB Sac Fly (3 Entries Max),$35k,117.8,,5749,11764,Tournament,1,0,https://www.fanduel.com/entry/BHZHOXZJZ
S1245845912,mlb,8/4/17,$11K Fri MLB Bunt (Single Entry) ,$35k,100.8,,9159,12941,Tournament,1,0,https://www.fanduel.com/entry/AOEWPJOZF
S1245845556,mlb,8/4/17,$5K Fri MLB Bunt (Single Entry_ Early Only),$35k,80.2,,4321,5882,Tournament,1,0,https://www.fanduel.com/entry/AVRNKTZVB
S1245673865,mlb,8/3/17,Weather risks have cleared up_ tyree is in,$35k,112.5,,1,3,3 player league,5,13.5,https://www.fanduel.com/entry/BSRIVPHLY
S1245640491,mlb,8/3/17,(FREE) Thursday evening duel,$35k,190.4,,1,6,Tournament,0,0,https://www.fanduel.com/entry/FFAZNLDAH
S1245522157,mlb,8/3/17,$8K Thu MLB Stolen Base (Single Entry),$35k,190.4,,474,4705,Tournament,2,5,https://www.fanduel.com/entry/DDAUPPNUA
S1245522132,mlb,8/3/17,$5K Thu MLB Sac Fly (3 Entries Max),$35k,163.3,,1323,5882,Tournament,1,0,https://www.fanduel.com/entry/AIHYIHFAY
S1245522133,mlb,8/3/17,$5K Thu MLB Sac Fly (3 Entries Max),$35k,185.6,,595,5882,Tournament,1,2.5,https://www.fanduel.com/entry/AHUAVPTDC
S1245522134,mlb,8/3/17,$5K Thu MLB Sac Fly (3 Entries Max),$35k,130.3,,3231,5882,Tournament,1,0,https://www.fanduel.com/entry/AHGDIYHFG
S1245522089,mlb,8/3/17,$10K Thu MLB Bunt (Single Entry),$35k,190.4,,810,11764,Tournament,1,3,https://www.fanduel.com/entry/CBFVGRSCA
S1245520960,mlb,8/3/17,$5K Thu MLB Sac Fly (3 Entries Max_ Early Only),$35k,244.8,,11,5882,Tournament,1,25,https://www.fanduel.com/entry/CRGXXKJJW
S1245520961,mlb,8/3/17,$5K Thu MLB Sac Fly (3 Entries Max_ Early Only),$35k,176.3,,408,5882,Tournament,1,2.5,https://www.fanduel.com/entry/CQTAKSXMA
S1245520962,mlb,8/3/17,$5K Thu MLB Sac Fly (3 Entries Max_ Early Only),$35k,78.7,,5367,5882,Tournament,1,0,https://www.fanduel.com/entry/CUMIVLCWY
S1245520902,mlb,8/3/17,$6K Thu MLB Bunt (Single Entry_ Early Only),$35k,112.5,,3822,7058,Tournament,1,0,https://www.fanduel.com/entry/EQPQNSFZG
S1245266712,mlb,8/2/17,Day baseball!,$35k,140.8,,2,3,3 player league,5,0,https://www.fanduel.com/entry/EXAMFEKRO
S1245214057,mlb,8/2/17,$6K Wed MLB Stolen Base (Single Entry),$35k,104.9,,941,3529,Tournament,2,0,https://www.fanduel.com/entry/DMDDHRJBL
S1245214052,mlb,8/2/17,$10K Wed MLB Sac Fly (3 Entries Max),$35k,106.2,,2774,11764,Tournament,1,0,https://www.fanduel.com/entry/EIPBTLKTD
S1245214053,mlb,8/2/17,$10K Wed MLB Sac Fly (3 Entries Max),$35k,98.4,,3838,11764,Tournament,1,0,https://www.fanduel.com/entry/EIBEGTYVH
S1245214054,mlb,8/2/17,$10K Wed MLB Sac Fly (3 Entries Max),$35k,86.9,,5424,11764,Tournament,1,0,https://www.fanduel.com/entry/EHNGUCMXL
S1245214045,mlb,8/2/17,$9K Wed MLB Bunt (Single Entry),$35k,104.9,,2538,10588,Tournament,1,0,https://www.fanduel.com/entry/CARXENNXP
S1245213785,mlb,8/2/17,$5K Wed MLB Sac Fly (3 Entries Max_ Early Only),$35k,125.1,,1697,5882,Tournament,1,0,https://www.fanduel.com/entry/ESFINYWCF
S1245213786,mlb,8/2/17,$5K Wed MLB Sac Fly (3 Entries Max_ Early Only),$35k,103.9,,3578,5882,Tournament,1,0,https://www.fanduel.com/entry/DFEJYYKDL
S1245213788,mlb,8/2/17,$5K Wed MLB Sac Fly (3 Entries Max_ Early Only),$35k,125.1,,1697,5882,Tournament,1,0,https://www.fanduel.com/entry/DEQMMGYFP
S1245213770,mlb,8/2/17,$3K Wed MLB Stolen Base (Single Entry_ Early Only),$35k,140.8,,242,1764,Tournament,2,5,https://www.fanduel.com/entry/DIJVBSEWV
S1245213765,mlb,8/2/17,$5K Wed MLB Bunt (Single Entry_ Early Only),$35k,140.8,,652,5882,Tournament,1,2.5,https://www.fanduel.com/entry/DAJGOTNYF
S1244967185,mlb,8/1/17,Adam absolutely smoked us last night,$35k,167.2,,1,6,6 player league,5,27,https://www.fanduel.com/entry/BJBBYMTCN
S1244875799,mlb,8/1/17,$10K Tue MLB Stolen Base (Single Entry),$35k,167.2,,519,5882,Tournament,2,4,https://www.fanduel.com/entry/BCQGQQJVI
S1244875791,mlb,8/1/17,$10K Tue MLB Sac Fly (3 Entries Max),$35k,61.5,,11221,11764,Tournament,1,0,https://www.fanduel.com/entry/DNEYRMMAO
S1244875792,mlb,8/1/17,$10K Tue MLB Sac Fly (3 Entries Max),$35k,172,,725,11764,Tournament,1,3,https://www.fanduel.com/entry/DMRBEVACS
S1244875793,mlb,8/1/17,$10K Tue MLB Sac Fly (3 Entries Max),$35k,175.9,,587,11764,Tournament,1,4,https://www.fanduel.com/entry/DMDDSDOEW
S1244875709,mlb,8/1/17,$11K Tue MLB Bunt (Single Entry) ,$35k,167.2,,1077,12941,Tournament,1,3,https://www.fanduel.com/entry/EYCHHNQKS
S1244710192,mlb,7/31/17,Trade deadline special!,$35k,76.9,,5,5,5 player league,5,0,https://www.fanduel.com/entry/BAMPWLGDL
S1244546072,mlb,7/31/17,$10K Mon MLB Stolen Base (Single Entry),$35k,76.9,,5302,5882,Tournament,2,0,https://www.fanduel.com/entry/EJCZNSMVZ
S1244546048,mlb,7/31/17,$10K Mon MLB Sac Fly (3 Entries Max),$35k,103.1,,7769,11764,Tournament,1,0,https://www.fanduel.com/entry/CSWQEVKVZ
S1244546049,mlb,7/31/17,$10K Mon MLB Sac Fly (3 Entries Max),$35k,91.4,,9233,11764,Tournament,1,0,https://www.fanduel.com/entry/DWHHZTQHN
S1244546046,mlb,7/31/17,$10K Mon MLB Sac Fly (3 Entries Max),$35k,106.4,,7312,11764,Tournament,1,0,https://www.fanduel.com/entry/CTKNRMWTV
S1244545587,mlb,7/31/17,$11K Mon MLB Bunt (Single Entry) ,$35k,76.9,,11587,12941,Tournament,1,0,https://www.fanduel.com/entry/DTPUKCMHV
S1244544936,mlb,7/30/17,$6K Sun MLB Stolen Base (Single Entry_ Late),$35k,161.4,,1832,3529,Tournament,2,0,https://www.fanduel.com/entry/DQYGZAQPV
S1244466190,mlb,7/30/17,Tyree is addicted!!,$35k,119.5,,2,3,3 player league,5,0,https://www.fanduel.com/entry/ARYDVRHSN
S1244356449,mlb,7/30/17,$6K Sun MLB Stolen Base (Single Entry),$35k,119.5,,1264,3529,Tournament,2,0,https://www.fanduel.com/entry/AYWXZEXXU
S1244356442,mlb,7/30/17,$10K Sun MLB Sac Fly (3 Entries Max),$35k,142.7,,1706,11764,Tournament,1,2,https://www.fanduel.com/entry/AVRNBEEKS
S1244356443,mlb,7/30/17,$10K Sun MLB Sac Fly (3 Entries Max),$35k,186.9,,201,11764,Tournament,1,5,https://www.fanduel.com/entry/AZKVLWJVQ
S1244356441,mlb,7/30/17,$10K Sun MLB Sac Fly (3 Entries Max),$35k,196.8,,121,11764,Tournament,1,7,https://www.fanduel.com/entry/AWFKNVQIO
S1244356429,mlb,7/30/17,$8K Sun MLB Bunt (Single Entry),$35k,119.5,,3221,9411,Tournament,1,0,https://www.fanduel.com/entry/ENYCTIATY
S1244119897,mlb,7/29/17,Saturday's are for fan duel!,$35k,113,,1,3,3 player league,5,13.5,https://www.fanduel.com/entry/ECSCZDZSS
S1244045897,mlb,7/29/17,$6K Sat MLB Stolen Base (Single Entry),$35k,125.9,,766,3529,Tournament,2,0,https://www.fanduel.com/entry/BCQFZZWAD
S1244045889,mlb,7/29/17,$10K Sat MLB Sac Fly (3 Entries Max),$35k,133.3,,1545,11764,Tournament,1,2.5,https://www.fanduel.com/entry/BRPNQURRV
S1244045890,mlb,7/29/17,$10K Sat MLB Sac Fly (3 Entries Max),$35k,88.1,,8209,11764,Tournament,1,0,https://www.fanduel.com/entry/BRBQEDFTZ
S1244045891,mlb,7/29/17,$10K Sat MLB Sac Fly (3 Entries Max),$35k,77.3,,9694,11764,Tournament,1,0,https://www.fanduel.com/entry/BUUYOVLEX
S1244045883,mlb,7/29/17,$10K Sat MLB Bunt (Single Entry),$35k,125.9,,2334,11764,Tournament,1,2,https://www.fanduel.com/entry/BSRIQDPNN
S1244045426,mlb,7/29/17,$3K Sat MLB Stolen Base (Single Entry_ Early Only),$35k,113,,246,1764,Tournament,2,5,https://www.fanduel.com/entry/ERDNILPOT
S1244045407,mlb,7/29/17,$3K Sat MLB Sac Fly (3 Entries Max_ Early Only),$35k,69.4,,3001,3529,Tournament,1,0,https://www.fanduel.com/entry/ERRKVOGIL
S1244045403,mlb,7/29/17,$3K Sat MLB Sac Fly (3 Entries Max_ Early Only),$35k,93.8,,1572,3529,Tournament,1,0,https://www.fanduel.com/entry/EXALSGVMX
S1244045405,mlb,7/29/17,$3K Sat MLB Sac Fly (3 Entries Max_ Early Only),$35k,117.8,,354,3529,Tournament,1,2,https://www.fanduel.com/entry/EWMOFPJPB
S1244045368,mlb,7/29/17,$5K Sat MLB Bunt (Single Entry_ Early Only),$35k,113,,790,5882,Tournament,1,2.5,https://www.fanduel.com/entry/AZKVCRTGD
S1244045338,mlb,7/29/17,$250 MLB Tee Ball (Single Entry),$35k,113,,38,294,Tournament,1,2.5,https://www.fanduel.com/entry/BBANOSCZR
S1243779180,mlb,7/28/17,$10K Fri MLB Stolen Base (Single Entry),$35k,90.2,,4592,5882,Tournament,2,0,https://www.fanduel.com/entry/CSWPUFMVF
S1243779167,mlb,7/28/17,$10K Fri MLB Sac Fly (3 Entries Max),$35k,90.2,,8942,11764,Tournament,1,0,https://www.fanduel.com/entry/BZQCGAZUT
S1243779168,mlb,7/28/17,$10K Fri MLB Sac Fly (3 Entries Max),$35k,90.2,,8942,11764,Tournament,1,0,https://www.fanduel.com/entry/CDJKQTFFR
S1243779169,mlb,7/28/17,$10K Fri MLB Sac Fly (3 Entries Max),$35k,90.2,,8942,11764,Tournament,1,0,https://www.fanduel.com/entry/CCVNEBTHV
S1243779151,mlb,7/28/17,$11K Fri MLB Bunt (Single Entry) ,$35k,90.2,,9825,12941,Tournament,1,0,https://www.fanduel.com/entry/DEQMNKTVR
S1243594256,mlb,7/27/17,Thursday night small slate,$35k,176.2,,1,5,5 player league,5,22.5,https://www.fanduel.com/entry/CDJKFVVGS
S1243551161,mlb,7/27/17,Rafael Devers.... thank you!,$35k,152.2,,3,3,3 player league,5,0,https://www.fanduel.com/entry/ASZYUDVWT
S1243440444,mlb,7/27/17,$8K Thu MLB Stolen Base (Single Entry),$35k,176.2,,465,4705,Tournament,2,5,https://www.fanduel.com/entry/FGCTXDPXK
S1243440407,mlb,7/27/17,$5K Thu MLB Sac Fly (3 Entries Max),$35k,176.2,,494,5882,Tournament,1,2.5,https://www.fanduel.com/entry/BCQEYXDHK
S1243440408,mlb,7/27/17,$5K Thu MLB Sac Fly (3 Entries Max),$35k,176.2,,494,5882,Tournament,1,2.5,https://www.fanduel.com/entry/BCCHMFRJO
S1243440410,mlb,7/27/17,$5K Thu MLB Sac Fly (3 Entries Max),$35k,176.2,,494,5882,Tournament,1,2.5,https://www.fanduel.com/entry/AXHECEOCY
S1243440259,mlb,7/27/17,$10K Thu MLB Bunt (Single Entry),$35k,176.2,,1001,11764,Tournament,1,3,https://www.fanduel.com/entry/AUPQQNUQM
S1243439488,mlb,7/27/17,$5K Thu MLB Sac Fly (3 Entries Max_ Early Only),$35k,152.2,,2692,5882,Tournament,1,0,https://www.fanduel.com/entry/DKNJOGEYU
S1243439489,mlb,7/27/17,$5K Thu MLB Sac Fly (3 Entries Max_ Early Only),$35k,152.2,,2692,5882,Tournament,1,0,https://www.fanduel.com/entry/DJZMBOTAY
S1243439491,mlb,7/27/17,$5K Thu MLB Sac Fly (3 Entries Max_ Early Only),$35k,152.2,,2692,5882,Tournament,1,0,https://www.fanduel.com/entry/BWYNMOHCE
S1243439430,mlb,7/27/17,$6K Thu MLB Bunt (Single Entry_ Early Only),$35k,152.2,,3217,7058,Tournament,1,0,https://www.fanduel.com/entry/BHLIJBZMQ
S1243197672,mlb,7/26/17,Tyree loves day baseball,$35k,150,,3,3,3 player league,5,0,https://www.fanduel.com/entry/EDTWVRLME
S1243122602,mlb,7/26/17,$10K Wed MLB Sac Fly (3 Entries Max),$35k,123.3,,7323,11764,Tournament,1,0,https://www.fanduel.com/entry/CGOUFIZBT
S1243122603,mlb,7/26/17,$10K Wed MLB Sac Fly (3 Entries Max),$35k,165.7,,2300,11764,Tournament,1,2,https://www.fanduel.com/entry/CGAWSRNDX
S1243122604,mlb,7/26/17,$10K Wed MLB Sac Fly (3 Entries Max),$35k,94.8,,10279,11764,Tournament,1,0,https://www.fanduel.com/entry/CBFTIQJXH
S1243122580,mlb,7/26/17,$6K Wed MLB Stolen Base (Single Entry),$35k,149.3,,1304,3529,Tournament,2,0,https://www.fanduel.com/entry/DFEIQGBGR
S1243122555,mlb,7/26/17,$8K Wed MLB Bunt (Single Entry),$35k,149.3,,3255,9411,Tournament,1,0,https://www.fanduel.com/entry/EXOIBNXOB
