Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S1941441495,nba,2019/12/31,$4K Tue NBA Swat (3 Entries Max),$60k,257.20,,4515,4761,Tournament,1,0,https://www.fanduel.com/entry/DYRAVDVGN,
S1941441497,nba,2019/12/31,$4K Tue NBA Swat (3 Entries Max),$60k,277.80,,4093,4761,Tournament,1,0,https://www.fanduel.com/entry/DYDDIMJIR,
S1941441413,nba,2019/12/31,$9K Tue NBA Dribbler (Single Entry),$60k,339.90,,609,10714,Tournament,1,2.50,https://www.fanduel.com/entry/BVBCDEKXX,
S1941441374,nba,2019/12/31,NBA Daily Free Play,$60k,325,,4716,24830,Tournament,0,0,https://www.fanduel.com/entry/DIPYEWIUN,
S1941441182,nba,2019/12/31,$10K Tue NBA Block (Single Entry),$60k,325,,1431,5952,Tournament,2,0,https://www.fanduel.com/entry/ACRCRWOQN,
S1941072498,cfb,2019/12/31,50/50 Contest ($5 - Top 50% Win) (Tue Main),$60k,161.40,,1,20,20 player league,5,9.00,https://www.fanduel.com/entry/FCBSCPNSD,
S1941072306,cfb,2019/12/31,50/50 Contest ($2 - Top 50% Win) (Tue Main),$60k,161.40,,1,20,20 player league,2,3.60,https://www.fanduel.com/entry/CXJYLSKJR,
S1941072014,cfb,2019/12/31,50/50 Contest ($2 - Top 50% Win) (Tue Main),$60k,161.40,,2,20,20 player league,2,3.60,https://www.fanduel.com/entry/AFIPPPQHF,
S1941071391,cfb,2019/12/31,50/50 Contest ($2 - Top 50% Win) (Tue Main),$60k,161.40,,1,20,20 player league,2,3.60,https://www.fanduel.com/entry/BBUOCNNNV,
S1941071101,cfb,2019/12/31,50/50 Contest ($5 - Top 50% Win) (Tue Main),$60k,161.40,,2,20,20 player league,5,9.00,https://www.fanduel.com/entry/ETNGJAAPN,
S1941069544,cfb,2019/12/31,$500 CFB Fight Song,$60k,110.42,,81,148,Tournament,4,0,https://www.fanduel.com/entry/AEUSENEUD,
S1941069550,cfb,2019/12/31,$500 CFB Fight Song,$60k,99.88,,100,148,Tournament,4,0,https://www.fanduel.com/entry/AIADCNYHF,
S1941069539,cfb,2019/12/31,$500 CFB Fight Song,$60k,102.94,,93,148,Tournament,4,0,https://www.fanduel.com/entry/AFWNDWCPV,
S1941063477,cfb,2019/12/31,$3K Tue CFB Helmet Sticker (Single Entry),$60k,161.40,,30,2736,Tournament,1,8.33,https://www.fanduel.com/entry/BDYEFURMX,
S1940892158,nba,2019/12/30,50/50 League ($1 - Top 50% Win) (Main),$60k,343.10,,14,100,Tournament,1,1.80,https://www.fanduel.com/entry/BQFZHESLX,
S1940892061,nba,2019/12/30,50/50 League ($1 - Top 50% Win) (Main),$60k,343.10,,12,100,Tournament,1,1.80,https://www.fanduel.com/entry/CKAKILWGB,
S1940891882,nba,2019/12/30,50/50 League ($1 - Top 50% Win) (Main),$60k,343.10,,17,100,Tournament,1,1.80,https://www.fanduel.com/entry/DHODUAAPH,
S1940891788,nba,2019/12/30,50/50 League ($2 - Top 50% Win) (Main),$60k,343.10,,14,100,Tournament,2,3.60,https://www.fanduel.com/entry/CIYPJKKHP,
S1940891706,nba,2019/12/30,50/50 League ($2 - Top 50% Win) (Main),$60k,343.10,,14,100,Tournament,2,3.60,https://www.fanduel.com/entry/FETGPQMAN,
S1940891601,nba,2019/12/30,50/50 League ($2 - Top 50% Win) (Main),$60k,343.10,,14,100,Tournament,2,3.60,https://www.fanduel.com/entry/ECKJUMJGN,
S1940891521,nba,2019/12/30,50/50 League ($2 - Top 50% Win) (Main),$60k,343.10,,15,100,Tournament,2,3.60,https://www.fanduel.com/entry/EFPUSNCTP,
S1940891436,nba,2019/12/30,50/50 League ($2 - Top 50% Win) (Main),$60k,343.10,,17,100,Tournament,2,3.60,https://www.fanduel.com/entry/DYRBJUDVP,
S1940891381,nba,2019/12/30,50/50 League ($2 - Top 50% Win) (Main),$60k,343.10,,17,100,Tournament,2,3.60,https://www.fanduel.com/entry/CPXIRZQGZ,
S1940891154,nba,2019/12/30,50/50 League ($5 - Top 50% Win) (Main),$60k,343.10,,12,100,Tournament,5,9.00,https://www.fanduel.com/entry/EVCZVVRKN,
S1940890943,nba,2019/12/30,$12K Mon NBA Block (Single Entry),$60k,343.10,,460,7142,Tournament,2,6.00,https://www.fanduel.com/entry/CXJZOCRVX,
S1940890826,nba,2019/12/30,$9K Mon NBA Swat (3 Entries Max),$60k,345,,689,10714,Tournament,1,2.50,https://www.fanduel.com/entry/CAKDOUUOR,
S1940890830,nba,2019/12/30,$9K Mon NBA Swat (3 Entries Max),$60k,251,,10111,10714,Tournament,1,0,https://www.fanduel.com/entry/CDPOMVOBT,
S1940890839,nba,2019/12/30,$9K Mon NBA Swat (3 Entries Max),$60k,362.20,,181,10714,Tournament,1,5.00,https://www.fanduel.com/entry/CCNTNMQGB,
S1940890587,nba,2019/12/30,NBA Daily Free Play,$60k,343.10,,1098,27201,Tournament,0,0,https://www.fanduel.com/entry/EFPUTCAOB,
S1940888982,nba,2019/12/30,$12K Mon NBA Dribbler (Single Entry),$60k,298.60,,6130,14285,Tournament,1,0,https://www.fanduel.com/entry/ATGDPBGNL,
S1939456356,nfl,2019/12/29,50/50 Contest ($2 - Top 50% Win) (4pm Only),$60k,131.66,,75,100,Tournament,2,0,https://www.fanduel.com/entry/FFHEELWED,
S1939456263,nfl,2019/12/29,50/50 Contest ($2 - Top 50% Win) (4pm Only),$60k,131.66,,77,100,Tournament,2,0,https://www.fanduel.com/entry/ATGDLAWAT,
S1939456124,nfl,2019/12/29,50/50 Contest ($2 - Top 50% Win) (4pm Only),$60k,131.66,,75,100,Tournament,2,0,https://www.fanduel.com/entry/CQLGGNONJ,
S1939455996,nfl,2019/12/29,50/50 Contest ($2 - Top 50% Win) (4pm Only),$60k,131.66,,69,100,Tournament,2,0,https://www.fanduel.com/entry/CKAKKIIOP,
S1939455804,nfl,2019/12/29,50/50 Contest ($5 - Top 50% Win) (4pm Only),$60k,131.66,,79,100,Tournament,5,0,https://www.fanduel.com/entry/BYULEFSHV,
S1939454382,nfl,2019/12/29,$20K Sun NFL Safety (Single Entry),$60k,131.66,,5562,11904,Tournament,2,0,https://www.fanduel.com/entry/BITIPJNHZ,
S1937062644,nba,2019/12/28,50/50 League ($5 - Top 50% Win) (Main),$60k,373.40,,30,100,Tournament,5,9.00,https://www.fanduel.com/entry/BRVRDZVTG,
S1937062297,nba,2019/12/28,50/50 League ($1 - Top 50% Win) (Main),$60k,373.40,,26,100,Tournament,1,1.80,https://www.fanduel.com/entry/CDPNXFCTS,
S1937062239,nba,2019/12/28,50/50 League ($1 - Top 50% Win) (Main),$60k,373.40,,28,100,Tournament,1,1.80,https://www.fanduel.com/entry/BNANURJFS,
S1937062139,nba,2019/12/28,50/50 League ($1 - Top 50% Win) (Main),$60k,373.40,,28,100,Tournament,1,1.80,https://www.fanduel.com/entry/DHODEUUDC,
S1937062048,nba,2019/12/28,50/50 League ($2 - Top 50% Win) (Main),$60k,373.40,,31,100,Tournament,2,3.60,https://www.fanduel.com/entry/BAEWCOJFK,
S1937061953,nba,2019/12/28,50/50 League ($2 - Top 50% Win) (Main),$60k,373.40,,32,100,Tournament,2,3.60,https://www.fanduel.com/entry/AHMGBBICU,
S1937061875,nba,2019/12/28,50/50 League ($2 - Top 50% Win) (Main),$60k,373.40,,33,100,Tournament,2,3.60,https://www.fanduel.com/entry/BEZZMLTNK,
S1937061789,nba,2019/12/28,50/50 League ($2 - Top 50% Win) (Main),$60k,373.40,,34,100,Tournament,2,3.60,https://www.fanduel.com/entry/EAGTGECHC,
S1937061684,nba,2019/12/28,50/50 League ($2 - Top 50% Win) (Main),$60k,373.40,,26,100,Tournament,2,3.60,https://www.fanduel.com/entry/EPGAXKCUQ,
S1937061548,nba,2019/12/28,50/50 League ($2 - Top 50% Win) (Main),$60k,373.40,,27,100,Tournament,2,3.60,https://www.fanduel.com/entry/BOCITWOCU,
S1936444607,nfl,2019/12/29,50/50 Contest ($1 - Top 50% Win) (Main),$60k,115.66,,67,100,Tournament,1,0,https://www.fanduel.com/entry/EDMEPCFTH,
S1936444588,nfl,2019/12/29,50/50 Contest ($1 - Top 50% Win) (Main),$60k,115.66,,67,100,Tournament,1,0,https://www.fanduel.com/entry/DUXSUUBXP,
S1936444550,nfl,2019/12/29,50/50 Contest ($1 - Top 50% Win) (Main),$60k,115.66,,67,100,Tournament,1,0,https://www.fanduel.com/entry/EJXALDSTL,
S1936444532,nfl,2019/12/29,50/50 Contest ($1 - Top 50% Win) (Main),$60k,115.66,,55,100,Tournament,1,0,https://www.fanduel.com/entry/CLCFDQQNH,
S1936444514,nfl,2019/12/29,50/50 Contest ($1 - Top 50% Win) (Main),$60k,115.66,,63,100,Tournament,1,0,https://www.fanduel.com/entry/EKYVKMQPD,
S1936444484,nfl,2019/12/29,50/50 Contest ($2 - Top 50% Win) (Main),$60k,115.66,,72,100,Tournament,2,0,https://www.fanduel.com/entry/EIVFLUUXT,
S1936444449,nfl,2019/12/29,50/50 Contest ($2 - Top 50% Win) (Main),$60k,115.66,,72,100,Tournament,2,0,https://www.fanduel.com/entry/CERJHSWLT,
S1936444434,nfl,2019/12/29,50/50 Contest ($2 - Top 50% Win) (Main),$60k,115.66,,66,100,Tournament,2,0,https://www.fanduel.com/entry/DAPKHGRBL,
S1936444420,nfl,2019/12/29,50/50 Contest ($2 - Top 50% Win) (Main),$60k,115.66,,68,100,Tournament,2,0,https://www.fanduel.com/entry/EPTYUNTVT,
S1936444406,nfl,2019/12/29,50/50 Contest ($2 - Top 50% Win) (Main),$60k,115.66,,65,100,Tournament,2,0,https://www.fanduel.com/entry/ARCNFPTTH,
S1936444388,nfl,2019/12/29,50/50 Contest ($2 - Top 50% Win) (Main),$60k,115.66,,63,100,Tournament,2,0,https://www.fanduel.com/entry/DVZNTRUXL,
S1936199898,nba,2019/12/28,$5K Sat NBA Swat (3 Entries Max),$60k,373.40,,336,5952,Tournament,1,3.00,https://www.fanduel.com/entry/EUPBUVISZ,
S1936199901,nba,2019/12/28,$5K Sat NBA Swat (3 Entries Max),$60k,373.40,,336,5952,Tournament,1,3.00,https://www.fanduel.com/entry/EYIKFNODX,
S1936199904,nba,2019/12/28,$5K Sat NBA Swat (3 Entries Max),$60k,373.40,,336,5952,Tournament,1,3.00,https://www.fanduel.com/entry/EXUMSWCGB,
S1936199863,nba,2019/12/28,$11K Sat NBA Block (Single Entry),$60k,373.40,,442,6547,Tournament,2,6.00,https://www.fanduel.com/entry/BDKHBHTMJ,
S1936199789,nba,2019/12/28,$10K Sat NBA Dribbler (Single Entry),$60k,373.40,,557,11904,Tournament,1,3.80,https://www.fanduel.com/entry/BEMCBBWDX,
S1936199569,nba,2019/12/28,NBA Daily Free Play,$60k,373.40,,1023,24707,Tournament,0,0,https://www.fanduel.com/entry/DYDDIXOCR,
S1935983870,nba,2019/12/27,50/50 League ($1 - Top 50% Win) (Main),$60k,281.10,,35,100,Tournament,1,1.80,https://www.fanduel.com/entry/DTIAOMWAY,
S1935983678,nba,2019/12/27,50/50 League ($1 - Top 50% Win) (Main),$60k,281.10,,40,100,Tournament,1,1.80,https://www.fanduel.com/entry/EAUREWTTG,
S1935983623,nba,2019/12/27,50/50 League ($1 - Top 50% Win) (Main),$60k,281.10,,40,100,Tournament,1,1.80,https://www.fanduel.com/entry/EAGTXFUYY,
S1935983518,nba,2019/12/27,50/50 League ($2 - Top 50% Win) (Main),$60k,281.10,,37,100,Tournament,2,3.60,https://www.fanduel.com/entry/DCFCYWLTG,
S1935983437,nba,2019/12/27,50/50 League ($2 - Top 50% Win) (Main),$60k,281.10,,37,100,Tournament,2,3.60,https://www.fanduel.com/entry/BOCJKYGUQ,
S1935983359,nba,2019/12/27,50/50 League ($2 - Top 50% Win) (Main),$60k,281.10,,35,100,Tournament,2,3.60,https://www.fanduel.com/entry/DMJHFQEEI,
S1935983301,nba,2019/12/27,50/50 League ($2 - Top 50% Win) (Main),$60k,281.10,,36,100,Tournament,2,3.60,https://www.fanduel.com/entry/ALTMPIZEU,
S1935983224,nba,2019/12/27,50/50 League ($2 - Top 50% Win) (Main),$60k,281.10,,38,100,Tournament,2,3.60,https://www.fanduel.com/entry/EAGTXCCAI,
S1935983141,nba,2019/12/27,50/50 League ($2 - Top 50% Win) (Main),$60k,281.10,,39,100,Tournament,2,3.60,https://www.fanduel.com/entry/ALTMPFGGE,
S1935422206,nba,2019/12/27,50/50 League ($2 - Top 50% Win) (Main),$60k,281.10,,33,100,Tournament,2,3.60,https://www.fanduel.com/entry/CJMMCSMIJ,
S1935422136,nba,2019/12/27,50/50 League ($2 - Top 50% Win) (Main),$60k,281.10,,31,100,Tournament,2,3.60,https://www.fanduel.com/entry/ABPHNYILL,
S1935422076,nba,2019/12/27,50/50 League ($1 - Top 50% Win) (Main),$60k,281.10,,32,100,Tournament,1,1.80,https://www.fanduel.com/entry/BOCIQLBKZ,
S1935422011,nba,2019/12/27,50/50 League ($1 - Top 50% Win) (Main),$60k,281.10,,39,100,Tournament,1,1.80,https://www.fanduel.com/entry/AGKKYGXPH,
S1935421960,nba,2019/12/27,50/50 League ($1 - Top 50% Win) (Main),$60k,281.10,,44,100,Tournament,1,1.80,https://www.fanduel.com/entry/FAZXMLGKF,
S1935421820,nba,2019/12/27,50/50 League ($2 - Top 50% Win) (Main),$60k,281.10,,45,100,Tournament,2,3.60,https://www.fanduel.com/entry/BYUKJOTWR,
S1935421765,nba,2019/12/27,50/50 League ($2 - Top 50% Win) (Main),$60k,281.10,,40,100,Tournament,2,3.60,https://www.fanduel.com/entry/DTVXGUVNT,
S1935421716,nba,2019/12/27,50/50 League ($2 - Top 50% Win) (Main),$60k,281.10,,39,100,Tournament,2,3.60,https://www.fanduel.com/entry/DOMWJYNKR,
S1935421683,nba,2019/12/27,50/50 League ($2 - Top 50% Win) (Main),$60k,281.10,,39,100,Tournament,2,3.60,https://www.fanduel.com/entry/DMXDXYDRD,
S1935421641,nba,2019/12/27,50/50 League ($2 - Top 50% Win) (Main),$60k,281.10,,31,100,Tournament,2,3.60,https://www.fanduel.com/entry/DRSHIGSUZ,
S1935421591,nba,2019/12/27,50/50 League ($2 - Top 50% Win) (Main),$60k,281.10,,30,100,Tournament,2,3.60,https://www.fanduel.com/entry/EOSDHHEEZ,
S1935421529,nba,2019/12/27,50/50 League ($2 - Top 50% Win) (Main),$60k,281.10,,34,100,Tournament,2,3.60,https://www.fanduel.com/entry/DQCOWKCAB,
S1935421458,nba,2019/12/27,50/50 League ($5 - Top 50% Win) (Main),$60k,281.10,,28,100,Tournament,5,9.00,https://www.fanduel.com/entry/BBGQYLUJH,
S1935421309,nba,2019/12/27,$11K Fri NBA Block (Single Entry),$60k,281.10,,2659,6547,Tournament,2,0,https://www.fanduel.com/entry/FDRKYBZWR,
S1935421150,nba,2019/12/27,$9K Fri NBA Swat (3 Entries Max),$60k,262.80,,7458,10714,Tournament,1,0,https://www.fanduel.com/entry/AEUSMNZSZ,
S1935421152,nba,2019/12/27,$9K Fri NBA Swat (3 Entries Max),$60k,261.70,,7597,10714,Tournament,1,0,https://www.fanduel.com/entry/AIOAXGFDX,
S1935421156,nba,2019/12/27,$9K Fri NBA Swat (3 Entries Max),$60k,284.40,,3694,10714,Tournament,1,0,https://www.fanduel.com/entry/AGYILFVKJ,
S1935421052,nba,2019/12/27,$10K Fri NBA Dribbler (Single Entry),$60k,308.90,,963,11904,Tournament,1,3.00,https://www.fanduel.com/entry/CEDLGWGVP,
S1935420996,nba,2019/12/27,NBA Daily Free Play,$60k,281.10,,10946,25898,Tournament,0,0,https://www.fanduel.com/entry/BDYEKRLQF,
S1935418859,nba,2019/12/27,$1_000 All Star Weekly FDP Loyalty Free Play (4 of 4),$60k,281.10,,944,2623,Tournament,0,0,https://www.fanduel.com/entry/AQARTQSQB,
S1934163388,cfb,2019/12/28,50/50 Contest ($2 - Top 50% Win) (Sat Main),$60k,,,1,43,Tournament,2,0,https://www.fanduel.com/entry/CAKDIBNVW, endedunmatched
S1934163279,cfb,2019/12/28,50/50 Contest ($1 - Top 50% Win) (Sat Main),$60k,145.20,,37,50,50 player league,1,0,https://www.fanduel.com/entry/ADSXYYVJW,
S1934163196,cfb,2019/12/28,50/50 Contest ($2 - Top 50% Win) (Sat Main),$60k,145.20,,14,20,20 player league,2,0,https://www.fanduel.com/entry/FFVBIRHZG,
S1934163131,cfb,2019/12/28,50/50 Contest ($2 - Top 50% Win) (Sat Main),$60k,145.20,,16,20,20 player league,2,0,https://www.fanduel.com/entry/DPAUJJVLK,
S1934163058,cfb,2019/12/28,50/50 Contest ($5 - Top 50% Win) (Sat Main),$60k,145.20,,17,20,20 player league,5,0,https://www.fanduel.com/entry/DTVXTKYSA,
S1934162990,cfb,2019/12/28,50/50 Contest ($5 - Top 50% Win) (Sat Main),$60k,145.20,,14,20,20 player league,5,0,https://www.fanduel.com/entry/ELMSVDXDC,
S1934162843,cfb,2019/12/28,50/50 Contest ($1 - Top 50% Win) (Sat Main),$60k,145.20,,71,100,Tournament,1,0,https://www.fanduel.com/entry/EENZMWDAY,
S1934162795,cfb,2019/12/28,50/50 Contest ($1 - Top 50% Win) (Sat Main),$60k,145.20,,73,100,Tournament,1,0,https://www.fanduel.com/entry/AGYIXOMRK,
S1934162471,cfb,2019/12/27,CFB Head-to-head (Fri Main),$60k,98.64,119.24,2,2,rdog7811,2,0,https://www.fanduel.com/entry/DWNLEQNIQ,
S1934162436,cfb,2019/12/27,CFB Head-to-head (Fri Main),$60k,98.64,116.94,2,2,bobby_jenno,2,0,https://www.fanduel.com/entry/CDPOGGAHO,
S1934162379,cfb,2019/12/27,CFB Head-to-head (Fri Main),$60k,98.64,130.44,2,2,nolecott37,5,0,https://www.fanduel.com/entry/AVXQOJIJC,
S1934162298,cfb,2019/12/27,CFB Head-to-head (Fri Main),$60k,98.64,119.24,2,2,gwlewis88,1,0,https://www.fanduel.com/entry/EHFMYMWNK,
S1934161964,cfb,2019/12/27,50/50 Contest ($5 - Top 50% Win) (Fri Main),$60k,98.64,,17,20,20 player league,5,0,https://www.fanduel.com/entry/CDPOGUYCA,
S1934161765,cfb,2019/12/27,50/50 Contest ($1 - Top 50% Win) (Fri Main),$60k,98.64,,31,50,50 player league,1,0,https://www.fanduel.com/entry/DIPYNXGFS,
S1934161470,cfb,2019/12/27,$5K Fri CFB Fight Song,$60k,112.74,,539,1488,Tournament,4,0,https://www.fanduel.com/entry/ASEIDUVWU,
S1934161472,cfb,2019/12/27,$5K Fri CFB Fight Song,$60k,116.86,,446,1488,Tournament,4,0,https://www.fanduel.com/entry/ARQKRDJYY,
S1934161477,cfb,2019/12/27,$5K Fri CFB Fight Song,$60k,81.24,,1405,1488,Tournament,4,0,https://www.fanduel.com/entry/AUHYCMROE,
S1934161124,cfb,2019/12/27,$800 Fri CFB End Zone (Single Entry),$60k,98.64,,62,94,Tournament,10,0,https://www.fanduel.com/entry/AQASAVDUY,
S1934160980,cfb,2019/12/27,$1500 Fri CFB Helmet Sticker (Single Entry),$60k,124.16,,273,1785,Tournament,1,2.00,https://www.fanduel.com/entry/CIKRMOEYE,
S1934058036,nba,2019/12/26,50/50 League ($1 - Top 50% Win) (Main),$60k,280.50,,24,100,Tournament,1,1.80,https://www.fanduel.com/entry/FCBSJITZQ,
S1934057993,nba,2019/12/26,50/50 League ($1 - Top 50% Win) (Main),$60k,280.50,,28,100,Tournament,1,1.80,https://www.fanduel.com/entry/ABBJZGRDE,
S1934057971,nba,2019/12/26,50/50 League ($1 - Top 50% Win) (Main),$60k,280.50,,37,100,Tournament,1,1.80,https://www.fanduel.com/entry/CQLFJWKRU,
S1934057910,nba,2019/12/26,50/50 League ($2 - Top 50% Win) (Main),$60k,280.50,,29,100,Tournament,2,3.60,https://www.fanduel.com/entry/AFIPWQILY,
S1934057876,nba,2019/12/26,50/50 League ($2 - Top 50% Win) (Main),$60k,280.50,,28,100,Tournament,2,3.60,https://www.fanduel.com/entry/BOCIOHDBY,
S1934057847,nba,2019/12/26,50/50 League ($2 - Top 50% Win) (Main),$60k,280.50,,28,100,Tournament,2,3.60,https://www.fanduel.com/entry/CNFUMDDBY,
S1934057826,nba,2019/12/26,50/50 League ($2 - Top 50% Win) (Main),$60k,280.50,,35,100,Tournament,2,3.60,https://www.fanduel.com/entry/BMMQCOFFQ,
