Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S1684592109,nba,2/21/19,$16K Thu NBA Dribbler (Single Entry),$60k,269.3,,11675,19047,Tournament,1,0,https://www.fanduel.com/entry/CVFNXNNMS
S1684591280,nhl,2/19/19,$500 Rookie Weekly FDP Loyalty Free Play (2 of 4),$55k,114.4,,1322,3987,Tournament,0,0,https://www.fanduel.com/entry/AHZIQIQVU
S1682901446,nba,2/14/19,$10K Thu NBA Swat (3 Entries Max),$60k,218,,10198,11904,Tournament,1,0,https://www.fanduel.com/entry/EZXHLVNPW
S1682901447,nba,2/14/19,$10K Thu NBA Swat (3 Entries Max),$60k,208.5,,10941,11904,Tournament,1,0,https://www.fanduel.com/entry/EZJJZEBSA
S1682901443,nba,2/14/19,$10K Thu NBA Swat (3 Entries Max),$60k,244.8,,7080,11904,Tournament,1,0,https://www.fanduel.com/entry/FALEYMZNS
S1682901404,nba,2/14/19,$16K Thu NBA Block (Single Entry),$60k,174.3,,9490,9523,Tournament,2,0,https://www.fanduel.com/entry/FBMZYDJGQ
S1682901325,nba,2/14/19,$18K Thu NBA Dribbler (Single Entry),$60k,237.3,,14126,21428,Tournament,1,0,https://www.fanduel.com/entry/BQTBAYSXK
S1682743840,pga,2/14/19,$500 Rookie Weekly FDP Loyalty Free Play (1 of 4),$60k,236.9,,6009,6032,Tournament,0,0,https://www.fanduel.com/entry/BXDXGQBIW
S1682218050,nba,2/13/19,$16K Wed NBA Block (Single Entry),$60k,316.1,,1841,9523,Tournament,2,4,https://www.fanduel.com/entry/CNEZXQEOG
S1682218035,nba,2/13/19,$10K Wed NBA Swat (3 Entries Max),$60k,269.9,,8598,11904,Tournament,1,0,https://www.fanduel.com/entry/EQHBCUKAK
S1682218037,nba,2/13/19,$10K Wed NBA Swat (3 Entries Max),$60k,298.9,,4381,11904,Tournament,1,0,https://www.fanduel.com/entry/EUAJNMPLI
S1682218038,nba,2/13/19,$10K Wed NBA Swat (3 Entries Max),$60k,322,,1527,11904,Tournament,1,2.5,https://www.fanduel.com/entry/ETMMAVDNM
S1682217921,nba,2/13/19,$16K Wed NBA Dribbler (Single Entry),$60k,291.9,,7555,19047,Tournament,1,0,https://www.fanduel.com/entry/FFGIUAKNY
S1681647641,nba,2/12/19,$16K Tue NBA Block (Single Entry),$60k,273.4,,2967,9523,Tournament,2,0,https://www.fanduel.com/entry/CTBYASDZV
S1681647628,nba,2/12/19,$9K Tue NBA Swat (3 Entries Max),$60k,241.4,,7185,10714,Tournament,1,0,https://www.fanduel.com/entry/CRMFORUGH
S1681647630,nba,2/12/19,$9K Tue NBA Swat (3 Entries Max),$60k,211.9,,9668,10714,Tournament,1,0,https://www.fanduel.com/entry/CQYICAIIL
S1681647631,nba,2/12/19,$9K Tue NBA Swat (3 Entries Max),$60k,270.4,,3928,10714,Tournament,1,0,https://www.fanduel.com/entry/CURQMSNTJ
S1681647325,nba,2/12/19,$16K Tue NBA Dribbler (Single Entry),$60k,213.6,,16497,19047,Tournament,1,0,https://www.fanduel.com/entry/BMLVIEJXB
S1681017010,nba,2/11/19,$15K Mon NBA Block (Single Entry),$60k,277.4,,3996,8928,Tournament,2,0,https://www.fanduel.com/entry/DFJRSJTFX
S1681016992,nba,2/11/19,$12K Mon NBA Swat (3 Entries Max),$60k,273.2,,7117,14285,Tournament,1,0,https://www.fanduel.com/entry/EENDQCAHH
S1681016993,nba,2/11/19,$12K Mon NBA Swat (3 Entries Max),$60k,263.8,,9208,14285,Tournament,1,0,https://www.fanduel.com/entry/EDZGDKOJL
S1681016994,nba,2/11/19,$12K Mon NBA Swat (3 Entries Max),$60k,296.4,,2571,14285,Tournament,1,2,https://www.fanduel.com/entry/EDLIQTCLP
S1681016965,nba,2/11/19,$15K Mon NBA Dribbler (Single Entry),$60k,286.6,,5008,17857,Tournament,1,0,https://www.fanduel.com/entry/DPNVZOQMV
S1680915200,nba,2/10/19,$30K Sun NBA Block (Single Entry Series Pres. by RotoGrinders),$60k,248.8,,9963,11904,Tournament,3,0,https://www.fanduel.com/entry/FDCSQPNRI
S1679886924,nba,2/9/19,$9K Sat NBA Swat (3 Entries Max),$60k,245.3,,9051,10714,Tournament,1,0,https://www.fanduel.com/entry/CJLRBTDJA
S1679886925,nba,2/9/19,$9K Sat NBA Swat (3 Entries Max),$60k,245.3,,9051,10714,Tournament,1,0,https://www.fanduel.com/entry/CIXTPBRLE
S1679886926,nba,2/9/19,$9K Sat NBA Swat (3 Entries Max),$60k,245.3,,9051,10714,Tournament,1,0,https://www.fanduel.com/entry/CIJWCKFNI
S1679886898,nba,2/9/19,$40K Sat NBA Block (Single Entry Series Pres. by RotoGrinders),$60k,245.3,,13318,15873,Tournament,3,0,https://www.fanduel.com/entry/CQKKKMCHA
S1679886878,nba,2/9/19,$14K Sat NBA Dribbler (Single Entry),$60k,245.3,,13638,16666,Tournament,1,0,https://www.fanduel.com/entry/BLKADNNBY
S1679313587,nba,2/8/19,$10K Fri NBA Swat (3 Entries Max),$60k,301.7,,3030,11904,Tournament,1,0,https://www.fanduel.com/entry/DMWHCUEAX
S1679313588,nba,2/8/19,$10K Fri NBA Swat (3 Entries Max),$60k,301.7,,3030,11904,Tournament,1,0,https://www.fanduel.com/entry/DMIJQCSDB
S1679313586,nba,2/8/19,$10K Fri NBA Swat (3 Entries Max),$60k,301.7,,3030,11904,Tournament,1,0,https://www.fanduel.com/entry/DNKEPLPYT
S1679313565,nba,2/8/19,$40K Fri NBA Block (Single Entry Series Pres. by RotoGrinders),$60k,301.7,,4142,15873,Tournament,3,0,https://www.fanduel.com/entry/EZXFRYIYH
S1679313525,nba,2/8/19,$16K Fri NBA Dribbler (Single Entry),$60k,301.7,,4387,19047,Tournament,1,0,https://www.fanduel.com/entry/AOKCKTPWX
S1679138348,nba,2/7/19,$10K Thu NBA Swat (3 Entries Max),$60k,311.2,,3022,11904,Tournament,1,0,https://www.fanduel.com/entry/AOKDFGVGR
S1679138349,nba,2/7/19,$10K Thu NBA Swat (3 Entries Max),$60k,298.9,,4315,11904,Tournament,1,0,https://www.fanduel.com/entry/ANWFSPJIV
S1679138351,nba,2/7/19,$10K Thu NBA Swat (3 Entries Max),$60k,263.4,,8873,11904,Tournament,1,0,https://www.fanduel.com/entry/ANIIFXXKZ
S1679138301,nba,2/7/19,$18K Thu NBA Dribbler (Single Entry),$60k,297.5,,7590,21428,Tournament,1,0,https://www.fanduel.com/entry/CLBIOJNSR
S1679138238,nba,2/7/19,$45K Thu NBA Block (Single Entry Series Pres. by RotoGrinders),$60k,266.4,,12417,16991,Tournament,3,0,https://www.fanduel.com/entry/DPNVIQQZX
S1678593475,nba,2/6/19,$3_000 Rookie Monthly FDP Loyalty Free Play,$60k,258.6,,5261,7651,Tournament,0,0,https://www.fanduel.com/entry/CLPFDUYHE
S1677874766,nba,2/5/19,$15K Tue NBA Assist (Single Entry),$60k,271.7,,2202,3571,Tournament,5,0,https://www.fanduel.com/entry/EUOEVURPD
S1677874622,nba,2/5/19,$50K Tue NBA Block (Single Entry Series Pres. by RotoGrinders),$60k,301.6,,3230,19841,Tournament,3,6,https://www.fanduel.com/entry/EAFWHWBXD
S1675699526,nba,2/3/19,$5K Sun NBA Swat (3 Entries Max),$60k,178,,5817,5952,Tournament,1,0,https://www.fanduel.com/entry/DJQWHPZOG
S1675699528,nba,2/3/19,$5K Sun NBA Swat (3 Entries Max),$60k,178,,5817,5952,Tournament,1,0,https://www.fanduel.com/entry/DJCYUYNQK
S1675699506,nba,2/3/19,$5K Sun NBA Swat (3 Entries Max),$60k,178,,5817,5952,Tournament,1,0,https://www.fanduel.com/entry/DZEBLCHDU
S1675699489,nba,2/3/19,$12K Sun NBA Block (Single Entry),$60k,178,,7011,7142,Tournament,2,0,https://www.fanduel.com/entry/DNKESIEZE
S1675699439,nba,2/3/19,$10K Sun NBA Dribbler (Single Entry),$60k,178,,11702,11904,Tournament,1,0,https://www.fanduel.com/entry/AKQUHYMPY
S1674945181,nba,2/2/19,$16K Sat NBA Block (Single Entry),$60k,238.3,,7791,9523,Tournament,2,0,https://www.fanduel.com/entry/DRRLNJCIR
S1674945161,nba,2/2/19,$9K Sat NBA Swat (3 Entries Max),$60k,238.3,,8865,10714,Tournament,1,0,https://www.fanduel.com/entry/CAJHAYZBD
S1674945163,nba,2/2/19,$9K Sat NBA Swat (3 Entries Max),$60k,238.3,,8865,10714,Tournament,1,0,https://www.fanduel.com/entry/BZVJOHNDH
S1674945164,nba,2/2/19,$9K Sat NBA Swat (3 Entries Max),$60k,238.3,,8865,10714,Tournament,1,0,https://www.fanduel.com/entry/CDORYZSOF
S1674945120,nba,2/2/19,$15K Sat NBA Dribbler (Single Entry),$60k,238.3,,14175,17857,Tournament,1,0,https://www.fanduel.com/entry/CKNLHSRMF
S1674160157,nba,2/1/19,$17K Fri NBA Block (Single Entry),$60k,269,,5864,10119,Tournament,2,0,https://www.fanduel.com/entry/BXRTKHSLX
S1674160133,nba,2/1/19,$10K Fri NBA Swat (3 Entries Max),$60k,300.3,,1796,11904,Tournament,1,2,https://www.fanduel.com/entry/DZRZQDACJ
S1674160134,nba,2/1/19,$10K Fri NBA Swat (3 Entries Max),$60k,271.1,,6277,11904,Tournament,1,0,https://www.fanduel.com/entry/DZECDLOEN
S1674160130,nba,2/1/19,$10K Fri NBA Swat (3 Entries Max),$60k,262.5,,7673,11904,Tournament,1,0,https://www.fanduel.com/entry/EAFXCUMAF
S1674160057,nba,2/1/19,$17K Fri NBA Dribbler (Single Entry),$60k,286.4,,6118,20238,Tournament,1,0,https://www.fanduel.com/entry/CHVXRBKWZ
S1673452801,nba,1/31/19,$10K Thu NBA Swat (3 Entries Max),$60k,250.4,,9894,11904,Tournament,1,0,https://www.fanduel.com/entry/DCSDOUXOQ
S1673452802,nba,1/31/19,$10K Thu NBA Swat (3 Entries Max),$60k,250.4,,9894,11904,Tournament,1,0,https://www.fanduel.com/entry/DCEGCDLQU
S1673452799,nba,1/31/19,$10K Thu NBA Swat (3 Entries Max),$60k,250.4,,9894,11904,Tournament,1,0,https://www.fanduel.com/entry/DDGBBMJMM
S1673452739,nba,1/31/19,$17K Thu NBA Block (Single Entry),$60k,250.4,,8378,10119,Tournament,2,0,https://www.fanduel.com/entry/ERIUPSAII
S1673452542,nba,1/31/19,$18K Thu NBA Dribbler (Single Entry),$60k,277.7,,9742,21428,Tournament,1,0,https://www.fanduel.com/entry/DYCHBYSDS
S1673346711,nba,1/30/19,$250 Wed NBA 6th Man Dribbler (Single Entry),$0k,200.65,,211,297,Tournament,1,0,https://www.fanduel.com/entry/EVPZYSUZQ
S1673345331,nba,1/30/19,3-Point Challenge,$0k,9.5,,13987,25723,Tournament,0,0,https://www.fanduel.com/entry/AQNSKLOCW
S1673343415,nba,1/30/19,$15K Wed NBA Assist (Single Entry),$60k,304.5,,137,3571,Tournament,5,20,https://www.fanduel.com/entry/BTYKGCKHM
S1673342767,nba,1/30/19,$750 Pro Weekly FDP Loyalty Free Play (4 of 4),$60k,304.5,,159,5161,Tournament,0,0.5,https://www.fanduel.com/entry/BKIDMHPRM
S1672689273,nba,1/30/19,$10K Wed NBA Swat (3 Entries Max),$60k,281.4,,1879,11904,Tournament,1,2,https://www.fanduel.com/entry/AHZGPVYKQ
S1672689274,nba,1/30/19,$10K Wed NBA Swat (3 Entries Max),$60k,241.2,,7335,11904,Tournament,1,0,https://www.fanduel.com/entry/AHLJDEMMU
S1672689276,nba,1/30/19,$10K Wed NBA Swat (3 Entries Max),$60k,267.9,,3260,11904,Tournament,1,0,https://www.fanduel.com/entry/ACCIGLXII
S1672689235,nba,1/30/19,$18K Wed NBA Block (Single Entry),$60k,312.4,,240,10714,Tournament,2,8,https://www.fanduel.com/entry/EZJIGKSOI
S1672689166,nba,1/30/19,$15K Wed NBA Dribbler (Single Entry),$60k,257.3,,7113,17857,Tournament,1,0,https://www.fanduel.com/entry/EFOXFOTQA
S1671994169,nba,1/29/19,$17K Tue NBA Block (Single Entry),$60k,313.7,,2796,10119,Tournament,2,0,https://www.fanduel.com/entry/BTKNTYTOO
S1671994147,nba,1/29/19,$9K Tue NBA Swat (3 Entries Max),$60k,256.6,,10136,10714,Tournament,1,0,https://www.fanduel.com/entry/FFUFDLFOO
S1671994148,nba,1/29/19,$9K Tue NBA Swat (3 Entries Max),$60k,319.2,,2230,10714,Tournament,1,0,https://www.fanduel.com/entry/FFGHQTTQS
S1671994150,nba,1/29/19,$9K Tue NBA Swat (3 Entries Max),$60k,303.1,,4651,10714,Tournament,1,0,https://www.fanduel.com/entry/FALEGSQKC
S1671994039,nba,1/29/19,$15K Tue NBA Dribbler (Single Entry),$60k,270.9,,15016,17857,Tournament,1,0,https://www.fanduel.com/entry/BNNPKKZNQ
S1671503007,epl,1/30/19,$700 Wed EPL Equalizer (Single Entry),$60k,159.6,,51,833,Tournament,1,3,https://www.fanduel.com/entry/BFNAJSJSG
S1671502630,epl,1/29/19,$800 Tue EPL Equalizer (Single Entry),$60k,89.7,,878,952,Tournament,1,0,https://www.fanduel.com/entry/AZQCAPUNE
S1671361279,nba,1/28/19,$16K Mon NBA Block (Single Entry),$60k,246.2,,7586,9523,Tournament,2,0,https://www.fanduel.com/entry/DPNUZMAKE
S1671361248,nba,1/28/19,$10K Mon NBA Swat (3 Entries Max),$60k,267.1,,6082,11904,Tournament,1,0,https://www.fanduel.com/entry/DNKFAUESU
S1671361246,nba,1/28/19,$10K Mon NBA Swat (3 Entries Max),$60k,261.3,,7195,11904,Tournament,1,0,https://www.fanduel.com/entry/DSTFXMTXG
S1671361247,nba,1/28/19,$10K Mon NBA Swat (3 Entries Max),$60k,238.3,,10221,11904,Tournament,1,0,https://www.fanduel.com/entry/DNYCNLQQQ
S1671361156,nba,1/28/19,$16K Mon NBA Dribbler (Single Entry),$60k,238.1,,15928,19047,Tournament,1,0,https://www.fanduel.com/entry/AETWBOTHW
S1670167006,nba,1/26/19,$16K Sat NBA Block (Single Entry),$60k,317.7,,800,9523,Tournament,2,5,https://www.fanduel.com/entry/ECXKMHHEO
S1670166989,nba,1/26/19,$9K Sat NBA Swat (3 Entries Max),$60k,317.7,,856,10714,Tournament,1,2.5,https://www.fanduel.com/entry/BYFQZGVKS
S1670166990,nba,1/26/19,$9K Sat NBA Swat (3 Entries Max),$60k,317.7,,856,10714,Tournament,1,2.5,https://www.fanduel.com/entry/BXRTMPJMW
S1670166991,nba,1/26/19,$9K Sat NBA Swat (3 Entries Max),$60k,317.7,,856,10714,Tournament,1,2.5,https://www.fanduel.com/entry/BSWQCOGGG
S1670166915,nba,1/26/19,$16K Sat NBA Dribbler (Single Entry),$60k,317.7,,1271,19047,Tournament,1,3,https://www.fanduel.com/entry/CNEYLXNQO
S1669439544,nba,1/25/19,$18K Fri NBA Block (Single Entry),$60k,254.1,,6954,10714,Tournament,2,0,https://www.fanduel.com/entry/BCVNQDLJP
S1669439505,nba,1/25/19,$10K Fri NBA Swat (3 Entries Max),$60k,254.1,,7810,11904,Tournament,1,0,https://www.fanduel.com/entry/BJGJMEYJT
S1669439507,nba,1/25/19,$10K Fri NBA Swat (3 Entries Max),$60k,254.1,,7810,11904,Tournament,1,0,https://www.fanduel.com/entry/BMLUKFRWV
S1669439509,nba,1/25/19,$10K Fri NBA Swat (3 Entries Max),$60k,254.1,,7810,11904,Tournament,1,0,https://www.fanduel.com/entry/BLXWXOFYZ
S1669439424,nba,1/25/19,$17K Fri NBA Dribbler (Single Entry),$60k,254.1,,12526,20238,Tournament,1,0,https://www.fanduel.com/entry/BBFVEKNNH
S1668863882,nba,1/24/19,$17K Thu NBA Block (Single Entry),$60k,292.2,,2543,10119,Tournament,2,0,https://www.fanduel.com/entry/BXDVRLXTU
S1668863841,nba,1/24/19,$10K Thu NBA Swat (3 Entries Max),$60k,334.5,,128,11904,Tournament,1,6.75,https://www.fanduel.com/entry/AINEQHJCW
S1668863836,nba,1/24/19,$10K Thu NBA Swat (3 Entries Max),$60k,255.6,,8844,11904,Tournament,1,0,https://www.fanduel.com/entry/AFVREYBNQ
S1668863838,nba,1/24/19,$10K Thu NBA Swat (3 Entries Max),$60k,257.9,,8498,11904,Tournament,1,0,https://www.fanduel.com/entry/AFHTSGPPU
S1668863763,nba,1/24/19,$17K Thu NBA I Am Mafro (Single Entry),$60k,256.6,,13992,20238,Tournament,1,0,https://www.fanduel.com/entry/EDZFHEPSG
S1668753697,pga,1/24/19,$750 Pro Weekly FDP Loyalty Free Play (3 of 4),$60k,373.3,,3947,5906,Tournament,0,0,https://www.fanduel.com/entry/ASDLDFEHC
S1668217132,nba,1/23/19,$16K Wed NBA Block (Single Entry),$60k,286.9,,7049,9523,Tournament,2,0,https://www.fanduel.com/entry/DYCGTIZGY
S1668217104,nba,1/23/19,$10K Wed NBA Swat (3 Entries Max),$60k,330.1,,3349,11904,Tournament,1,0,https://www.fanduel.com/entry/CNEYCSXCI
S1668217105,nba,1/23/19,$10K Wed NBA Swat (3 Entries Max),$60k,262.4,,10518,11904,Tournament,1,0,https://www.fanduel.com/entry/CMRAQBLEM
S1668217106,nba,1/23/19,$10K Wed NBA Swat (3 Entries Max),$60k,285.2,,8708,11904,Tournament,1,0,https://www.fanduel.com/entry/CQKJATQPK
S1668217041,nba,1/23/19,$17K Wed NBA Dribbler (Single Entry),$60k,278.5,,15417,20238,Tournament,1,0,https://www.fanduel.com/entry/BWCANCMUQ
S1667897098,nba,1/22/19,$17K Tue NBA Block (Single Entry),$60k,279.3,,4475,10119,Tournament,2,0,https://www.fanduel.com/entry/BPREMWWJD
S1667897035,nba,1/22/19,$10K Tue NBA Swat (3 Entries Max),$60k,279.3,,5185,11904,Tournament,1,0,https://www.fanduel.com/entry/BTKMXPBUB
S1667897028,nba,1/22/19,$10K Tue NBA Swat (3 Entries Max),$60k,279.3,,5185,11904,Tournament,1,0,https://www.fanduel.com/entry/BRGWYXGCR
S1667897031,nba,1/22/19,$10K Tue NBA Swat (3 Entries Max),$60k,279.3,,5185,11904,Tournament,1,0,https://www.fanduel.com/entry/BUMHWXZPT
S1667896520,nba,1/22/19,$17K Tue NBA Dribbler (Single Entry),$60k,279.3,,8695,20238,Tournament,1,0,https://www.fanduel.com/entry/ALERTEQWJ
S1665942859,nfl,1/20/19,50/50 Contest ($5 - Top 50% Win) (Main),$60k,96.9,,84,100,Tournament,5,0,https://www.fanduel.com/entry/CWVEQUNSD
S1665942598,nfl,1/20/19,50/50 Contest ($10 - Top 50% Win) (Main),$60k,96.9,,76,100,Tournament,10,0,https://www.fanduel.com/entry/DTHDDDNEH
S1665941612,nfl,1/20/19,50/50 Contest ($5 - Top 50% Win) (Main),$60k,96.9,,75,100,Tournament,5,0,https://www.fanduel.com/entry/FGVZFCWYD
S1665941453,nfl,1/20/19,50/50 Contest ($10 - Top 50% Win) (Main),$60k,96.9,,77,100,Tournament,10,0,https://www.fanduel.com/entry/AHLJGXKWP
S1665941328,nfl,1/20/19,50/50 Contest ($10 - Top 50% Win) (Main),$60k,96.9,,80,100,Tournament,10,0,https://www.fanduel.com/entry/EZXFWVCVZ
S1664632650,epl,1/19/19,$1K Sat EPL Corner Kick (Single Entry),$60k,65.5,,579,595,Tournament,2,0,https://www.fanduel.com/entry/DSTFQIIIX
S1664632622,epl,1/19/19,$500 Sat EPL Equalizer (Single Entry),$60k,121.1,,325,595,Tournament,1,0,https://www.fanduel.com/entry/DTVAPRGEP
S1664317874,cbb,1/19/19,$1K Sat CBB Bank Shot (Single Entry),$50k,178.8,,156,595,Tournament,2,0,https://www.fanduel.com/entry/CURPQUAXN
S1663714831,nba,1/21/19,3-Point Challenge,$0k,15,,8500,36343,Tournament,0,0,https://www.fanduel.com/entry/FGVZERSDX
S1663713837,nba,1/18/19,$17K Fri NBA Block (Single Entry),$60k,249.6,,5051,10119,Tournament,2,0,https://www.fanduel.com/entry/EUOEZRIXH
S1663713801,nba,1/18/19,$10K Fri NBA Swat (3 Entries Max),$60k,243.1,,6885,11904,Tournament,1,0,https://www.fanduel.com/entry/AHLJGPZAZ
S1663713803,nba,1/18/19,$10K Fri NBA Swat (3 Entries Max),$60k,213.7,,10607,11904,Tournament,1,0,https://www.fanduel.com/entry/ACCIJXJWN
S1663713805,nba,1/18/19,$10K Fri NBA Swat (3 Entries Max),$60k,285.1,,1152,11904,Tournament,1,2.5,https://www.fanduel.com/entry/ABANKOMAV
S1663713595,nba,1/18/19,$17K Fri NBA Dribbler (Single Entry),$60k,221.5,,16881,20238,Tournament,1,0,https://www.fanduel.com/entry/CMRAKMAEN
S1662902809,nba,1/17/19,$17K Thu NBA Block (Single Entry),$60k,245.9,,8113,10119,Tournament,2,0,https://www.fanduel.com/entry/DUWWDXYMZ
S1662902761,nba,1/17/19,$10K Thu NBA Swat (3 Entries Max),$60k,277,,3525,11904,Tournament,1,0,https://www.fanduel.com/entry/BMZROSPUF
S1662902763,nba,1/17/19,$10K Thu NBA Swat (3 Entries Max),$60k,268.5,,5374,11904,Tournament,1,0,https://www.fanduel.com/entry/BQSZZKVFD
S1662902768,nba,1/17/19,$10K Thu NBA Swat (3 Entries Max),$60k,270.2,,4946,11904,Tournament,1,0,https://www.fanduel.com/entry/BPRFABXJL
S1662902517,nba,1/17/19,$17K Thu NBA Dribbler (Single Entry),$60k,289.3,,2179,20238,Tournament,1,2,https://www.fanduel.com/entry/EGQSWOHSZ
S1662452227,nba,1/16/19,$17K Wed NBA Block (Single Entry),$60k,298.7,,4501,10119,Tournament,2,0,https://www.fanduel.com/entry/COHDDJOAQ
S1662452201,nba,1/16/19,$10K Wed NBA Swat (3 Entries Max),$60k,337.3,,825,11904,Tournament,1,3,https://www.fanduel.com/entry/BPROSMLVS
S1662452203,nba,1/16/19,$10K Wed NBA Swat (3 Entries Max),$60k,321,,2269,11904,Tournament,1,2,https://www.fanduel.com/entry/BKINVTWRG
S1662452205,nba,1/16/19,$10K Wed NBA Swat (3 Entries Max),$60k,260.1,,10143,11904,Tournament,1,0,https://www.fanduel.com/entry/BJUQJCKTK
S1662441423,nba,1/16/19,$17K Wed NBA Dribbler (Single Entry),$60k,277.1,,13551,20238,Tournament,1,0,https://www.fanduel.com/entry/BDXSBLDAM
S1661949978,nhl,1/15/19,$750 Pro Weekly FDP Loyalty Free Play (1 of 4),$55k,108.7,,2682,5255,Tournament,0,0,https://www.fanduel.com/entry/DQCBUYFEM
S1661659104,nba,1/15/19,$18K Tue NBA Block (Single Entry),$60k,249.1,,7400,10714,Tournament,2,0,https://www.fanduel.com/entry/FFUOQKBXK
S1661659084,nba,1/15/19,$10K Tue NBA Swat (3 Entries Max),$60k,221,,11258,11904,Tournament,1,0,https://www.fanduel.com/entry/DDGKXXIJC
S1661659085,nba,1/15/19,$10K Tue NBA Swat (3 Entries Max),$60k,301,,1184,11904,Tournament,1,2.5,https://www.fanduel.com/entry/DCSNLFWLG
S1661659089,nba,1/15/19,$10K Tue NBA Swat (3 Entries Max),$60k,196.9,,11840,11904,Tournament,1,0,https://www.fanduel.com/entry/DBQSLWYPO
S1661659022,nba,1/15/19,$17K Tue NBA Dribbler (Single Entry),$60k,275.7,,5787,20238,Tournament,1,0,https://www.fanduel.com/entry/CPIYGSWKI
S1660801579,nba,1/14/19,$15K Mon NBA Block (Single Entry),$60k,250.6,,7491,8928,Tournament,2,0,https://www.fanduel.com/entry/FGIMGNAOF
S1660801506,nba,1/14/19,$10K Mon NBA Swat (3 Entries Max),$60k,296,,3170,11904,Tournament,1,0,https://www.fanduel.com/entry/EGRCWHANP
