Entry Id,Sport,Date,Title,SalaryCap,Score,Opp Score,Position,Entries,Opponent,Entry ($),Winnings ($),Link
S1111046020,nfl,12/18/16,$25K Sun NFL Snap ($25K Guaranteed_ Sun-Mon),$60k,92.3,,12147,14705,Tournament,2,0,https://www.fanduel.com/entry/EBQTEJLZD
S1111045001,nfl,12/18/16,$200K Sun NFL Snap ($20K to 1st_ 1pm Only),$60k,126.34,,5591,117647,Tournament,2,6,https://www.fanduel.com/entry/FGRDLWYYR
S1111044975,nfl,12/18/16,$200K Sun NFL Snap ($20K to 1st_ 1pm Only),$60k,126.34,,5591,117647,Tournament,2,6,https://www.fanduel.com/entry/BPMISNCQR
S1111044895,nfl,12/18/16,$200K Sun NFL Snap ($20K to 1st_ 1pm Only),$60k,110.86,,31870,117647,Tournament,2,0,https://www.fanduel.com/entry/APUZNDWUZ
S1111013911,nfl,12/12/16,Satellite to Next Week's Sunday Million (5 tickets),$60k,81.54,,68,73,Tournament,2,0,https://www.fanduel.com/entry/CGBJMRMQJ
S1110534222,nba,12/12/16,Somebody please beat Karl,$60k,313.3,,1,4,4 player league,5,18,https://www.fanduel.com/entry/DIKFNPVXX
S1110373104,nfl,12/15/16,$20K Thu NFL Oakheart Squib (Single Entry),$60k,91.9,,19366,23529,Tournament,1,0,https://www.fanduel.com/entry/EJRHWIQBR
S1110372527,nfl,12/18/16,$35K Sun NFL Flea Flicker (5 Entries Max),$60k,128.44,,742,5882,Tournament,7,15,https://www.fanduel.com/entry/BLTAWDTXR
S1110372510,nfl,12/18/16,$35K Sun NFL Flea Flicker (5 Entries Max),$60k,108.46,,3021,5882,Tournament,7,0,https://www.fanduel.com/entry/AKZWMOWBJ
S1110372501,nfl,12/18/16,$35K Sun NFL Flea Flicker (5 Entries Max),$60k,126.02,,927,5882,Tournament,7,15,https://www.fanduel.com/entry/BJPKXLYGH
S1110372488,nfl,12/18/16,$35K Sun NFL Flea Flicker (5 Entries Max),$60k,72.04,,5822,5882,Tournament,7,0,https://www.fanduel.com/entry/BKDIJSFIH
S1110372479,nfl,12/18/16,$35K Sun NFL Flea Flicker (5 Entries Max),$60k,118.34,,1689,5882,Tournament,7,0,https://www.fanduel.com/entry/AMPOYPFUX
S1110372452,nfl,12/18/16,$45K Sun NFL Hail Mary (3 Entries Max),$60k,152.34,,153,17647,Tournament,3,25,https://www.fanduel.com/entry/AKLYZXKDN
S1110372446,nfl,12/18/16,$45K Sun NFL Hail Mary (3 Entries Max),$60k,116.32,,5905,17647,Tournament,3,0,https://www.fanduel.com/entry/BVXFCXMIT
S1110372442,nfl,12/18/16,$45K Sun NFL Hail Mary (3 Entries Max),$60k,102.04,,11631,17647,Tournament,3,0,https://www.fanduel.com/entry/BWLCPOYGP
S1110372416,nfl,12/18/16,$40K Sun NFL Safety (Single Entry),$60k,112.22,,10178,23529,Tournament,2,0,https://www.fanduel.com/entry/DHWISPALV
S1110372389,nfl,12/18/16,$50K Sun NFL Oakheart Squib (Single Entry),$60k,112.22,,23649,55187,Tournament,1,0,https://www.fanduel.com/entry/BSDWRUCBZ
S1110372122,nfl,12/18/16,$120K Sun NFL Spike (Single Entry Series Presented By RotoGrinders),$60k,112.22,,11048,25268,Tournament,5,0,https://www.fanduel.com/entry/EDGMFLJDR
S1110344450,epl,12/14/16,$10K NFL / EPL Cross-Sport Survivor Round 2,$60k,160.75,,1239,4001,Tournament,0,0,https://www.fanduel.com/entry/BUVKTBGTN
S1110344451,epl,12/14/16,$10K NFL / EPL Cross-Sport Survivor Round 2,$60k,160.75,,1239,4001,Tournament,0,0,https://www.fanduel.com/entry/BUHNGJUVR
S1110344452,epl,12/14/16,$10K NFL / EPL Cross-Sport Survivor Round 2,$60k,160.75,,1239,4001,Tournament,0,0,https://www.fanduel.com/entry/BTTPTSIXV
S1110344453,epl,12/14/16,$10K NFL / EPL Cross-Sport Survivor Round 2,$60k,160.75,,1239,4001,Tournament,0,0,https://www.fanduel.com/entry/BTFSHAWZZ
S1110344454,epl,12/14/16,$10K NFL / EPL Cross-Sport Survivor Round 2,$60k,160.75,,1239,4001,Tournament,0,0,https://www.fanduel.com/entry/BOKOWZTTJ
S1110344455,epl,12/14/16,$10K NFL / EPL Cross-Sport Survivor Round 2,$60k,160.75,,1239,4001,Tournament,0,0,https://www.fanduel.com/entry/BNWRKIHVN
S1110344457,epl,12/14/16,$10K NFL / EPL Cross-Sport Survivor Round 2,$60k,160.75,,1239,4001,Tournament,0,0,https://www.fanduel.com/entry/BNITXQVXR
S1110344449,epl,12/14/16,$10K NFL / EPL Cross-Sport Survivor Round 2,$60k,160.75,,1239,4001,Tournament,0,0,https://www.fanduel.com/entry/BRCCIJBIP
S1110155845,nba,12/12/16,$20K Mon NBA Block (Single Entry),$60k,313.3,,1194,11764,Tournament,2,5,https://www.fanduel.com/entry/BYOSUWHMS
S1110155788,nba,12/12/16,$25K Mon NBA Swat (3 Entries Max),$60k,303.3,,4408,29411,Tournament,1,2,https://www.fanduel.com/entry/EPOGRMKUW
S1110155757,nba,12/12/16,$25K Mon NBA Swat (3 Entries Max),$60k,291.7,,8168,29411,Tournament,1,0,https://www.fanduel.com/entry/CAELGWRGG
S1110155723,nba,12/12/16,$25K Mon NBA Swat (3 Entries Max),$60k,300.7,,5178,29411,Tournament,1,2,https://www.fanduel.com/entry/DRMPXKXZQ
S1110154767,nba,12/12/16,$30K Mon NBA Dribbler (Single Entry),$60k,313.3,,2630,35294,Tournament,1,2.5,https://www.fanduel.com/entry/BTFRYSQCS
S1109986083,nba,12/11/16,$20K Sun NBA Dribbler (Single Entry),$60k,284.5,,11833,23529,Tournament,1,0,https://www.fanduel.com/entry/EZSKNMMFP
S1108818967,nfl,12/11/16,Winner takes all!!!,$60k,170.26,,1,7,7 player league,5,31.5,https://www.fanduel.com/entry/BGJXZFYJB
S1107895781,nfl,12/11/16,50/50 Contest ($25 - Top 50% Win) (Main),$60k,163.26,,4,100,Tournament,25,45,https://www.fanduel.com/entry/CZVSRQBPX
S1107795580,nba,12/10/16,$5K Sat NBA Swat (3 Entries Max_ After Hours),$60k,169.3,,5837,5882,Tournament,1,0,https://www.fanduel.com/entry/DFSRPXXEG
S1107790653,nba,12/10/16,$5K Sat NBA Swat (3 Entries Max_ Express 1),$60k,263.7,,2951,5882,Tournament,1,0,https://www.fanduel.com/entry/EHNRGHQCG
S1107786660,nba,12/10/16,$30K Sat NBA Swat (3 Entries Max),$60k,205.5,,32682,35294,Tournament,1,0,https://www.fanduel.com/entry/BKREYDNMO
S1107786643,nba,12/10/16,$30K Sat NBA Swat (3 Entries Max),$60k,252.2,,22060,35294,Tournament,1,0,https://www.fanduel.com/entry/AKLYBGBOC
S1107786631,nba,12/10/16,$30K Sat NBA Swat (3 Entries Max),$60k,263.1,,18015,35294,Tournament,1,0,https://www.fanduel.com/entry/AGSPQKDEO
S1107786254,nba,12/10/16,50/50 Contest ($25 - Top 50% Win) (Main),$60k,250.9,,88,100,Tournament,25,0,https://www.fanduel.com/entry/CPDRSSCRA
S1107574222,epl,12/11/16,$2K Sun EPL Sweeper ($2K Guaranteed),$60k,147.25,,177,784,Tournament,3,0,https://www.fanduel.com/entry/DLPPDBZNQ
S1107568842,nfl,12/11/16,$10K NFL / EPL Cross-Sport Survivor Tournament,$60k,163.26,,82,5882,Tournament,2,0,https://www.fanduel.com/entry/CXSCSUNAK
S1107568793,nfl,12/11/16,$10K NFL / EPL Cross-Sport Survivor Tournament,$60k,163.26,,82,5882,Tournament,2,0,https://www.fanduel.com/entry/AKLXHLMXQ
S1107568740,nfl,12/11/16,$10K NFL / EPL Cross-Sport Survivor Tournament,$60k,163.26,,82,5882,Tournament,2,0,https://www.fanduel.com/entry/COBVYONOO
S1107562637,epl,12/10/16,50/50 Contest ($5 - Top 50% Win) (Main),$60k,178.25,,8,20,20 player league,5,9,https://www.fanduel.com/entry/DLBSBALRI
S1107562063,epl,12/10/16,50/50 Contest ($2 - Top 50% Win) (Main),$60k,178.25,,51,100,Tournament,2,0,https://www.fanduel.com/entry/CTYULRNGW
S1107562014,epl,12/10/16,50/50 Contest ($1 - Top 50% Win) (Main),$60k,178.25,,54,100,Tournament,1,0,https://www.fanduel.com/entry/DCNGGKVYK
S1107546027,nba,12/10/16,3 in a row for ??,$60k,250.9,,2,4,4 player league,5,0,https://www.fanduel.com/entry/BJPJRISLI
S1107304210,nba,12/10/16,$25K Sat NBA Dribbler (Single Entry),$60k,250.9,,18964,29411,Tournament,1,0,https://www.fanduel.com/entry/CELPBIGFQ
S1107099313,nba,12/9/16,50/50 Contest ($10 - Top 50% Win) (Main),$60k,276.8,,61,100,Tournament,10,0,https://www.fanduel.com/entry/CNABBCCBD
S1106934252,nba,12/9/16,$15K Fri NBA Assist (Single Entry),$60k,258.2,,2288,3529,Tournament,5,0,https://www.fanduel.com/entry/BQAFVDOPB
S1106634410,nfl,12/11/16,NFL Week 14 RAFFduel,$60k,130.72,,6,20,20 player league,10,0,https://www.fanduel.com/entry/EAOXKUUYM
S1106608417,nba,12/9/16,Welcome to the show gary??,$60k,258.2,,2,4,4 player league,5,0,https://www.fanduel.com/entry/BVJGQZUCA
S1106585449,nfl,12/11/16,My Loser Friends (NFL Week 14),$60k,163.26,,1,9,9 player league,5,20,https://www.fanduel.com/entry/BKREEFFYB
S1106577621,nba,12/9/16,50/50 Contest ($25 - Top 50% Win) (Main),$60k,276.8,,62,100,Tournament,25,0,https://www.fanduel.com/entry/DGUMFCBVH
S1106474649,nba,12/9/16,$25K Fri NBA Block (Single Entry),$60k,276.8,,4742,14040,Tournament,2,0,https://www.fanduel.com/entry/AXHPUBSIO
S1106474624,nba,12/9/16,$30K Fri NBA Swat (3 Entries Max),$60k,276.8,,10826,35294,Tournament,1,0,https://www.fanduel.com/entry/BHLUBGPPM
S1106474619,nba,12/9/16,$30K Fri NBA Swat (3 Entries Max),$60k,262.6,,17475,35294,Tournament,1,0,https://www.fanduel.com/entry/BUHLTCDSO
S1106474617,nba,12/9/16,$30K Fri NBA Swat (3 Entries Max),$60k,287.4,,6867,35294,Tournament,1,2,https://www.fanduel.com/entry/BUVJFTPQK
S1106474271,nba,12/9/16,$30K Fri NBA Dribbler (Single Entry),$60k,276.8,,10739,35294,Tournament,1,0,https://www.fanduel.com/entry/EJRHDOEIO
S1105979176,nba,12/8/16,50/50 Contest ($25 - Top 50% Win) (Main),$60k,258.1,,59,100,Tournament,25,0,https://www.fanduel.com/entry/EFKAUKTJQ
S1105646745,nba,12/8/16,It's a ?? race,$60k,258.1,,3,3,3 player league,5,0,https://www.fanduel.com/entry/BUVISHCQT
S1105631245,nba,12/8/16,$20K Thu NBA Swat (3 Entries Max),$60k,281.8,,4099,23529,Tournament,1,2,https://www.fanduel.com/entry/AUCERLQNZ
S1105631234,nba,12/8/16,$20K Thu NBA Swat (3 Entries Max),$60k,259.8,,12391,23529,Tournament,1,0,https://www.fanduel.com/entry/ARYOSTUWP
S1105631226,nba,12/8/16,$20K Thu NBA Swat (3 Entries Max),$60k,285.9,,3034,23529,Tournament,1,2,https://www.fanduel.com/entry/ANDLIWKOP
S1105631218,nba,12/8/16,$20K Thu NBA Block (Single Entry),$60k,258.1,,6924,11764,Tournament,2,0,https://www.fanduel.com/entry/AXVNCDVYX
S1105631183,nba,12/8/16,$30K Thu NBA Dribbler (Single Entry),$60k,258.1,,19743,35294,Tournament,1,0,https://www.fanduel.com/entry/CRVFAAZUH
S1105484337,nfl,12/11/16,$10K NFL / EPL Cross-Sport Survivor Tournament,$60k,163.26,,82,5882,Tournament,2,0,https://www.fanduel.com/entry/FENLXAXGW
S1105484331,nfl,12/11/16,$10K NFL / EPL Cross-Sport Survivor Tournament,$60k,163.26,,82,5882,Tournament,2,0,https://www.fanduel.com/entry/ERDWSZCBU
S1105484334,nfl,12/11/16,$10K NFL / EPL Cross-Sport Survivor Tournament,$60k,163.26,,82,5882,Tournament,2,0,https://www.fanduel.com/entry/EQPZGHQDY
S1105484326,nfl,12/11/16,$10K NFL / EPL Cross-Sport Survivor Tournament,$60k,163.26,,82,5882,Tournament,2,0,https://www.fanduel.com/entry/ATOGCYUZE
S1105484322,nfl,12/11/16,$10K NFL / EPL Cross-Sport Survivor Tournament,$60k,163.26,,82,5882,Tournament,2,0,https://www.fanduel.com/entry/ECSMODBOW
S1105241223,nba,12/7/16,50/50 Contest ($25 - Top 50% Win) (Main),$60k,270.9,,24,100,Tournament,25,45,https://www.fanduel.com/entry/CDJUUEWRH
S1104753310,nba,12/7/16,50/50 Contest ($10 - Top 50% Win) (Main),$60k,270.9,,19,100,Tournament,10,18,https://www.fanduel.com/entry/CFNKCRJEN
S1104752194,nba,12/7/16,Dogg back on top! ?? in the cellar,$60k,270.9,,1,3,3 player league,5,13.5,https://www.fanduel.com/entry/DZNCBHDSZ
S1104553017,nba,12/7/16,$25K Wed NBA Block (Single Entry),$60k,270.9,,5381,14705,Tournament,2,0,https://www.fanduel.com/entry/DXXJMKFBO
S1104553004,nba,12/7/16,$30K Wed NBA Swat (3 Entries Max),$60k,234.6,,31022,35294,Tournament,1,0,https://www.fanduel.com/entry/DURYOJLOM
S1104553002,nba,12/7/16,$30K Wed NBA Swat (3 Entries Max),$60k,240.4,,29134,35294,Tournament,1,0,https://www.fanduel.com/entry/DMRKGLHTK
S1104552997,nba,12/7/16,$30K Wed NBA Swat (3 Entries Max),$60k,277,,9953,35294,Tournament,1,0,https://www.fanduel.com/entry/DNFHTCTRG
S1104552763,nba,12/7/16,$30K Wed NBA Dribbler (Single Entry),$60k,270.9,,13239,35294,Tournament,1,0,https://www.fanduel.com/entry/BINOCBXKE
S1104545808,nfl,12/11/16,NFL Head-to-head (1pm Only),$60k,170.26,93,1,2,zachariathegreat,10,18,https://www.fanduel.com/entry/DECYUHRWU
S1104406942,nba,12/6/16,$3K Tue NBA Block #2 (Single Entry),$60k,250.9,,1418,1764,Tournament,2,0,https://www.fanduel.com/entry/EHNQTVFQC
S1104406804,nba,12/6/16,$18K Tue NBA Assist (Single Entry),$60k,290.8,,1827,4235,Tournament,5,0,https://www.fanduel.com/entry/EFKAUSFCW
S1104406536,nba,12/6/16,50/50 Contest ($25 - Top 50% Win) (Main),$60k,290.8,,73,100,Tournament,25,0,https://www.fanduel.com/entry/FCJWUACKC
S1103937041,nfl,12/11/16,Week 14,$60k,156.92,,1,20,20 player league,10,90,https://www.fanduel.com/entry/BUVIWABDD
S1103930992,nba,12/6/16,I'll just a stick to football,$60k,290.8,,3,3,3 player league,5,0,https://www.fanduel.com/entry/EKTBWSTIJ
S1103849937,nfl,12/11/16,$1k Sun NFL Mini Squib (Single Entry),$60k,77.7,,592,1176,Tournament,1,0,https://www.fanduel.com/entry/EXAVEYGBF
S1103758566,nfl,12/11/16,$2K Sun NFL Mini Spike (Single Entry),$60k,170.26,,2,470,Tournament,5,175,https://www.fanduel.com/entry/DCNGEGXQE
S1103758477,nfl,12/11/16,$250K Sun NFL Snap ($25K to 1st_ 1pm Only) ,$60k,170.26,,659,147058,Tournament,2,20,https://www.fanduel.com/entry/BEUFWCTFS
S1103757586,nfl,12/11/16,$30K Sun NFL Snap ($30K Guaranteed_ Sun-Mon),$60k,130.72,,2936,17647,Tournament,2,4,https://www.fanduel.com/entry/BJBLUBIIY
S1103757579,nfl,12/11/16,$30K Sun NFL Snap ($30K Guaranteed_ Sun-Mon),$60k,156.92,,377,17647,Tournament,2,8,https://www.fanduel.com/entry/CCVWUPVKA
S1103757542,nfl,12/11/16,$30K Sun NFL Snap ($30K Guaranteed_ Sun-Mon),$60k,163.26,,158,17647,Tournament,2,20,https://www.fanduel.com/entry/BSRSNWCYY
S1103689361,epl,12/10/16,50/50 Contest ($10 - Top 50% Win) (Main),$60k,178.25,,9,20,20 player league,10,18,https://www.fanduel.com/entry/BNIRXLPLP
S1103688970,epl,12/10/16,$1K Sat EPL Bicycle Kick (Single Entry),$60k,178.25,,46,117,Tournament,10,0,https://www.fanduel.com/entry/ATOGWLXOR
S1103615429,nfl,12/8/16,$15K Thu NFL Oakheart Squib (Single Entry),$60k,119.94,,2251,17647,Tournament,1,2,https://www.fanduel.com/entry/BMGXCGVBU
S1103612326,nba,12/6/16,$20K Tue NBA Block (Single Entry),$60k,290.8,,4383,11764,Tournament,2,0,https://www.fanduel.com/entry/CNNZAFYFI
S1103612235,nba,12/6/16,$25K Tue NBA Swat (3 Entries Max),$60k,329.3,,1778,29411,Tournament,1,3,https://www.fanduel.com/entry/BRPYASDPQ
S1103612210,nba,12/6/16,$25K Tue NBA Swat (3 Entries Max),$60k,287.7,,10464,29411,Tournament,1,0,https://www.fanduel.com/entry/DJZXIONEG
S1103612187,nba,12/6/16,$25K Tue NBA Swat (3 Entries Max),$60k,326,,2200,29411,Tournament,1,2.5,https://www.fanduel.com/entry/DOVAWMHZM
S1103611970,nba,12/6/16,$30K Tue NBA Dribbler (Single Entry),$60k,290.8,,11562,35294,Tournament,1,0,https://www.fanduel.com/entry/AVDZOUIZI
S1103407083,nba,12/5/16,50/50 Contest ($10 - Top 50% Win) (Main),$60k,313.6,,53,100,Tournament,10,0,https://www.fanduel.com/entry/ERRVJTORD
S1102993247,nba,12/5/16,Karl doesn't lose,$60k,313.6,,1,3,3 player league,5,13.5,https://www.fanduel.com/entry/ADNDNJZCU
S1102889639,epl,12/10/16,$2K Sat EPL Corner Kick (Single Entry),$60k,153,,679,1176,Tournament,2,0,https://www.fanduel.com/entry/ECEPXNVIJ
